neg,neu,pos,compound,date
0.138,0.647,0.215,0.9959,2020-06-26T23:00:10+0000
0.041,0.845,0.114,0.9979,2020-06-26T23:04:34+0000
0.086,0.806,0.108,0.9152,2020-06-26T23:46:04+0000
0.081,0.84,0.078,-0.6597,2020-06-27T00:22:11+0000
0.138,0.767,0.095,-0.9022,2020-06-27T01:38:28+0000
0.117,0.734,0.148,0.7506,2020-06-27T05:00:08+0000
0.083,0.656,0.261,0.999,2020-06-27T09:00:23+0000
0.114,0.793,0.093,-0.9974,2020-06-27T09:00:52+0000
0.101,0.797,0.101,-0.8732,2020-06-27T11:58:37+0000
0.079,0.8,0.121,0.9902,2020-06-27T14:53:14+0000
0.095,0.81,0.096,-0.8247,2020-06-27T14:53:56+0000
0.162,0.764,0.074,-0.9979,2020-06-27T15:00:09+0000
0.115,0.721,0.163,0.99,2020-06-27T16:00:12+0000
0.057,0.859,0.084,0.9857,2020-06-28T09:00:20+0000
0.024,0.836,0.14,0.9986,2020-06-28T09:00:21+0000
0.161,0.756,0.083,-0.9915,2020-06-28T11:00:13+0000
0.084,0.763,0.154,0.9815,2020-06-28T13:49:04+0000
0.133,0.742,0.126,-0.5316,2020-06-28T15:18:18+0000
0.16,0.641,0.199,0.9062,2020-06-28T16:00:04+0000
0.091,0.786,0.123,0.9489,2020-06-28T17:17:14+0000
0.168,0.739,0.093,-0.9988,2020-06-28T19:47:08+0000
0.132,0.713,0.155,0.9452,2020-06-28T21:44:01+0000
0.108,0.746,0.146,0.9945,2020-06-29T01:22:37+0000
0.088,0.742,0.17,0.9991,2020-06-29T09:00:12+0000
0.08,0.788,0.132,0.9923,2020-06-29T09:00:15+0000
0.076,0.743,0.181,0.9984,2020-06-29T09:00:21+0000
0.081,0.791,0.128,0.997,2020-06-29T09:06:13+0000
0.156,0.698,0.147,-0.7795,2020-06-29T13:16:54+0000
0.114,0.75,0.137,0.9276,2020-06-29T16:06:15+0000
0.082,0.782,0.136,0.9545,2020-06-29T17:44:18+0000
0.077,0.796,0.127,0.9982,2020-06-29T19:00:12+0000
0.089,0.812,0.098,0.6258,2020-06-29T19:24:44+0000
0.091,0.749,0.161,0.9933,2020-06-29T20:01:41+0000
0.053,0.824,0.123,0.9612,2020-06-29T20:35:57+0000
0.062,0.803,0.136,0.9955,2020-06-29T21:09:40+0000
0.058,0.835,0.108,0.9883,2020-06-29T23:41:09+0000
0.095,0.813,0.091,-0.904,2020-06-30T04:01:28+0000
0.036,0.842,0.122,0.9934,2020-06-30T07:00:10+0000
0.054,0.747,0.199,0.9986,2020-06-30T09:00:11+0000
0.156,0.704,0.14,-0.9775,2020-06-30T09:00:23+0000
0.086,0.807,0.106,0.9952,2020-06-30T09:22:15+0000
0.097,0.764,0.139,0.9966,2020-06-30T09:27:23+0000
0.096,0.786,0.118,0.9446,2020-06-30T15:30:40+0000
0.094,0.796,0.11,0.7358,2020-06-30T15:51:33+0000
0.152,0.779,0.069,-0.9994,2020-06-30T16:42:37+0000
0.033,0.76,0.207,0.9982,2020-06-30T17:18:55+0000
0.077,0.73,0.192,0.9928,2020-06-30T17:45:26+0000
0.068,0.809,0.123,0.9769,2020-06-30T19:12:08+0000
0.119,0.806,0.075,-0.9643,2020-06-30T19:47:22+0000
0.061,0.806,0.134,0.9927,2020-06-30T21:28:11+0000
0.024,0.76,0.216,0.9988,2020-06-30T23:22:29+0000
0.15,0.77,0.08,-0.9908,2020-06-30T23:33:13+0000
0.057,0.816,0.128,0.9961,2020-07-01T05:00:12+0000
0.126,0.781,0.093,-0.9662,2020-07-01T09:00:36+0000
0.106,0.728,0.166,0.9953,2020-07-01T11:07:59+0000
0.08,0.805,0.115,0.9943,2020-07-01T11:17:17+0000
0.134,0.681,0.185,0.9432,2020-07-01T13:01:43+0000
0.153,0.761,0.087,-0.9796,2020-07-01T13:28:19+0000
0.044,0.821,0.135,0.9977,2020-07-01T17:26:15+0000
0.157,0.69,0.153,-0.2732,2020-07-01T18:01:09+0000
0.043,0.863,0.094,0.959,2020-07-01T19:20:33+0000
0.047,0.811,0.143,0.9967,2020-07-01T19:25:59+0000
0.088,0.781,0.132,0.9268,2020-07-01T20:01:55+0000
0.068,0.833,0.099,0.9926,2020-07-01T20:53:04+0000
0.101,0.799,0.1,-0.8378,2020-07-01T21:21:16+0000
0.072,0.795,0.134,0.9929,2020-07-01T22:33:51+0000
0.087,0.757,0.156,0.9831,2020-07-02T02:34:35+0000
0.058,0.88,0.062,0.4615,2020-07-02T04:01:18+0000
0.208,0.69,0.103,-0.9954,2020-07-02T09:00:14+0000
0.103,0.82,0.077,-0.9502,2020-07-02T09:00:19+0000
0.084,0.745,0.17,0.9974,2020-07-02T09:00:23+0000
0.119,0.755,0.126,0.1063,2020-07-02T09:30:10+0000
0.054,0.856,0.09,0.7964,2020-07-02T10:00:09+0000
0.039,0.849,0.112,0.9918,2020-07-02T10:00:13+0000
0.085,0.804,0.112,0.9949,2020-07-02T10:00:38+0000
0.126,0.779,0.095,-0.9634,2020-07-02T10:44:11+0000
0.065,0.761,0.175,0.9976,2020-07-02T10:55:13+0000
0.088,0.705,0.207,0.9988,2020-07-02T11:00:13+0000
0.185,0.691,0.124,-0.9954,2020-07-02T11:00:15+0000
0.119,0.745,0.137,0.9283,2020-07-02T11:12:14+0000
0.051,0.898,0.051,-0.8438,2020-07-02T11:48:14+0000
0.09,0.741,0.169,0.967,2020-07-02T16:05:28+0000
0.112,0.724,0.164,0.9574,2020-07-02T21:00:09+0000
0.085,0.797,0.118,0.764,2020-07-02T21:04:47+0000
0.083,0.816,0.101,0.872,2020-07-02T21:07:12+0000
0.271,0.694,0.036,-0.9989,2020-07-02T21:35:09+0000
0.148,0.696,0.156,0.9049,2020-07-02T23:00:04+0000
0.066,0.806,0.128,0.9891,2020-07-02T23:00:12+0000
0.102,0.648,0.25,0.9977,2020-07-02T23:02:55+0000
0.063,0.817,0.12,0.9601,2020-07-03T03:52:28+0000
0.057,0.794,0.149,0.998,2020-07-03T07:00:16+0000
0.073,0.835,0.092,0.9551,2020-07-03T09:00:38+0000
0.072,0.821,0.107,0.9898,2020-07-03T13:42:21+0000
0.026,0.897,0.077,0.9518,2020-07-03T16:16:53+0000
0.089,0.833,0.078,-0.7351,2020-07-03T19:10:48+0000
0.107,0.711,0.182,0.9914,2020-07-03T21:25:25+0000
0.034,0.859,0.106,0.967,2020-07-04T02:10:31+0000
0.06,0.819,0.121,0.9962,2020-07-04T09:00:18+0000
0.158,0.783,0.059,-0.9983,2020-07-04T09:00:39+0000
0.124,0.761,0.115,-0.8994,2020-07-04T15:00:11+0000
0.172,0.741,0.087,-0.9983,2020-07-04T15:12:34+0000
0.135,0.779,0.086,-0.9437,2020-07-04T22:11:57+0000
0.068,0.765,0.167,0.9923,2020-07-04T22:24:36+0000
0.113,0.738,0.149,0.9772,2020-07-04T23:34:36+0000
0.108,0.814,0.078,-0.9688,2020-07-04T23:43:53+0000
0.084,0.811,0.104,0.911,2020-07-05T09:00:14+0000
0.107,0.753,0.14,0.9673,2020-07-05T11:35:29+0000
0.107,0.775,0.118,0.9875,2020-07-05T12:01:11+0000
0.146,0.825,0.029,-0.969,2020-07-05T14:28:18+0000
0.102,0.771,0.127,0.9735,2020-07-05T15:22:17+0000
0.075,0.863,0.063,-0.5576,2020-07-05T15:30:22+0000
0.07,0.78,0.15,0.994,2020-07-05T21:49:35+0000
0.077,0.753,0.17,0.9923,2020-07-05T22:55:53+0000
0.083,0.781,0.137,0.9801,2020-07-06T02:22:08+0000
0.25,0.617,0.133,-0.9992,2020-07-06T09:00:17+0000
0.081,0.775,0.144,0.9961,2020-07-06T09:00:18+0000
0.087,0.814,0.099,0.4809,2020-07-06T09:00:27+0000
0.104,0.805,0.092,-0.917,2020-07-06T09:16:03+0000
0.072,0.803,0.125,0.9999,2020-07-06T09:26:07+0000
0.051,0.836,0.114,0.9313,2020-07-06T10:00:10+0000
0.045,0.829,0.127,0.9816,2020-07-06T10:18:01+0000
0.051,0.82,0.129,0.9989,2020-07-06T10:32:57+0000
0.023,0.774,0.203,0.9915,2020-07-06T17:59:51+0000
0.061,0.844,0.095,0.9958,2020-07-06T18:04:15+0000
0.256,0.628,0.116,-0.9947,2020-07-06T18:21:34+0000
0.039,0.838,0.124,0.992,2020-07-06T19:45:51+0000
0.083,0.791,0.126,0.9992,2020-07-06T20:55:47+0000
0.099,0.797,0.104,0.3832,2020-07-06T21:30:09+0000
0.2,0.681,0.119,-0.9938,2020-07-06T21:51:10+0000
0.087,0.796,0.117,0.9916,2020-07-06T21:59:23+0000
0.062,0.746,0.192,0.9912,2020-07-06T22:33:14+0000
0.092,0.802,0.106,0.7067,2020-07-06T22:36:56+0000
0.05,0.854,0.096,0.9914,2020-07-07T00:51:21+0000
0.093,0.739,0.168,0.9936,2020-07-07T09:00:28+0000
0.139,0.762,0.099,-0.9793,2020-07-07T09:00:30+0000
0.059,0.787,0.154,0.9981,2020-07-07T09:00:33+0000
0.064,0.761,0.175,0.9987,2020-07-07T10:58:55+0000
0.119,0.752,0.129,0.0,2020-07-07T13:20:12+0000
0.179,0.68,0.141,-0.9876,2020-07-07T15:21:44+0000
0.073,0.774,0.153,0.9956,2020-07-07T15:23:43+0000
0.057,0.871,0.072,0.6705,2020-07-07T17:24:15+0000
0.055,0.746,0.199,0.9983,2020-07-07T20:33:06+0000
0.052,0.818,0.13,0.9411,2020-07-07T21:34:51+0000
0.092,0.767,0.141,0.9796,2020-07-07T23:01:56+0000
0.069,0.817,0.114,0.9978,2020-07-08T09:00:32+0000
0.043,0.798,0.158,0.9993,2020-07-08T09:00:32+0000
0.158,0.755,0.086,-0.9972,2020-07-08T09:00:34+0000
0.109,0.759,0.132,0.9779,2020-07-08T09:00:34+0000
0.075,0.807,0.118,0.995,2020-07-08T09:00:35+0000
0.072,0.805,0.123,0.9948,2020-07-08T09:00:35+0000
0.078,0.788,0.133,0.9999,2020-07-08T09:16:10+0000
0.006,0.944,0.05,0.8658,2020-07-08T10:00:09+0000
0.123,0.755,0.122,-0.296,2020-07-08T10:27:46+0000
0.027,0.892,0.08,0.9855,2020-07-08T13:00:30+0000
0.043,0.879,0.078,0.9878,2020-07-08T14:19:42+0000
0.083,0.822,0.095,0.9224,2020-07-08T14:40:04+0000
0.104,0.799,0.097,-0.8986,2020-07-08T15:52:16+0000
0.195,0.667,0.138,-0.9835,2020-07-08T17:06:15+0000
0.042,0.726,0.233,0.9981,2020-07-08T18:06:45+0000
0.163,0.747,0.091,-0.9983,2020-07-08T18:28:22+0000
0.143,0.668,0.19,0.946,2020-07-08T20:44:31+0000
0.086,0.807,0.107,0.9393,2020-07-08T20:53:34+0000
0.059,0.803,0.138,0.9921,2020-07-08T21:33:19+0000
0.124,0.755,0.121,-0.7968,2020-07-08T21:54:23+0000
0.053,0.894,0.053,-0.2732,2020-07-08T23:27:28+0000
0.152,0.738,0.11,-0.974,2020-07-09T00:17:55+0000
0.077,0.841,0.082,0.5584,2020-07-09T04:01:12+0000
0.07,0.749,0.181,0.9984,2020-07-09T07:00:17+0000
0.018,0.839,0.143,0.9806,2020-07-09T09:00:07+0000
0.058,0.844,0.098,0.9963,2020-07-09T09:00:18+0000
0.073,0.831,0.096,0.9729,2020-07-09T09:00:23+0000
0.104,0.73,0.166,0.8779,2020-07-09T10:16:23+0000
0.133,0.726,0.141,-0.1551,2020-07-09T12:54:06+0000
0.023,0.806,0.171,0.9914,2020-07-09T13:53:23+0000
0.103,0.807,0.09,-0.8785,2020-07-09T14:48:42+0000
0.065,0.8,0.135,0.9991,2020-07-09T16:50:47+0000
0.162,0.706,0.132,-0.959,2020-07-09T17:08:35+0000
0.075,0.805,0.12,0.9769,2020-07-09T18:54:14+0000
0.109,0.786,0.105,-0.9019,2020-07-09T22:29:06+0000
0.175,0.754,0.071,-0.9822,2020-07-10T02:18:24+0000
0.258,0.641,0.101,-0.9859,2020-07-10T09:00:12+0000
0.158,0.742,0.1,-0.9651,2020-07-10T09:00:17+0000
0.071,0.803,0.126,0.9967,2020-07-10T09:00:38+0000
0.048,0.8,0.152,0.9992,2020-07-10T09:00:54+0000
0.047,0.832,0.121,0.9967,2020-07-10T10:00:10+0000
0.197,0.683,0.12,-0.997,2020-07-10T12:27:56+0000
0.105,0.782,0.114,0.8783,2020-07-10T13:00:10+0000
0.087,0.781,0.132,0.9937,2020-07-10T14:00:26+0000
0.123,0.734,0.143,0.9377,2020-07-10T14:23:17+0000
0.153,0.777,0.07,-0.9983,2020-07-10T14:30:43+0000
0.109,0.798,0.093,-0.9321,2020-07-10T17:41:56+0000
0.057,0.779,0.164,0.9729,2020-07-10T18:22:52+0000
0.114,0.706,0.179,0.6705,2020-07-10T19:32:55+0000
0.091,0.772,0.137,0.9745,2020-07-10T19:59:15+0000
0.061,0.86,0.079,0.9606,2020-07-10T22:39:42+0000
0.09,0.752,0.158,0.8054,2020-07-10T23:35:35+0000
0.068,0.82,0.112,0.9931,2020-07-10T23:52:34+0000
0.236,0.692,0.072,-0.9959,2020-07-11T00:56:51+0000
0.055,0.768,0.177,0.9971,2020-07-11T07:00:07+0000
0.096,0.782,0.123,0.9986,2020-07-11T11:00:07+0000
0.073,0.791,0.136,0.9728,2020-07-11T14:09:41+0000
0.092,0.793,0.115,0.9448,2020-07-11T15:47:25+0000
0.098,0.719,0.184,0.9887,2020-07-11T16:33:55+0000
0.121,0.729,0.15,0.952,2020-07-11T18:30:06+0000
0.079,0.829,0.092,0.675,2020-07-11T21:04:12+0000
0.05,0.855,0.095,0.9971,2020-07-12T07:00:11+0000
0.146,0.782,0.073,-0.9969,2020-07-12T09:00:10+0000
0.101,0.754,0.145,0.959,2020-07-12T15:44:14+0000
0.04,0.843,0.117,0.9979,2020-07-12T17:13:25+0000
0.032,0.848,0.12,0.9962,2020-07-12T17:56:42+0000
0.087,0.839,0.074,-0.9742,2020-07-12T19:22:47+0000
0.22,0.701,0.079,-0.9967,2020-07-12T23:38:50+0000
0.114,0.766,0.12,-0.0893,2020-07-12T23:57:05+0000
0.218,0.696,0.086,-0.9968,2020-07-13T01:39:00+0000
0.099,0.788,0.113,0.8511,2020-07-13T09:00:09+0000
0.053,0.745,0.202,0.9993,2020-07-13T09:00:12+0000
0.102,0.756,0.142,0.9923,2020-07-13T11:13:19+0000
0.164,0.72,0.116,-0.9735,2020-07-13T12:21:25+0000
0.093,0.815,0.091,-0.8005,2020-07-13T13:57:18+0000
0.093,0.764,0.143,0.9451,2020-07-13T14:35:59+0000
0.084,0.753,0.163,0.9981,2020-07-13T14:44:50+0000
0.076,0.858,0.066,-0.7964,2020-07-13T16:22:35+0000
0.038,0.863,0.099,0.9772,2020-07-13T19:06:03+0000
0.115,0.679,0.207,0.9957,2020-07-13T19:45:16+0000
0.087,0.739,0.174,0.9854,2020-07-13T20:43:08+0000
0.116,0.769,0.115,-0.9003,2020-07-13T21:48:40+0000
0.046,0.797,0.156,0.9989,2020-07-13T23:23:05+0000
0.102,0.805,0.093,-0.7769,2020-07-13T23:39:58+0000
0.129,0.771,0.1,-0.9648,2020-07-14T07:00:11+0000
0.135,0.736,0.13,-0.9763,2020-07-14T09:00:15+0000
0.271,0.624,0.105,-0.9992,2020-07-14T09:00:16+0000
0.109,0.784,0.107,-0.2427,2020-07-14T09:00:23+0000
0.103,0.797,0.1,-0.6417,2020-07-14T09:00:25+0000
0.006,0.905,0.089,0.9633,2020-07-14T10:00:12+0000
0.029,0.95,0.02,-0.024,2020-07-14T10:32:27+0000
0.064,0.825,0.111,0.964,2020-07-14T13:24:20+0000
0.064,0.738,0.198,0.9989,2020-07-14T15:55:05+0000
0.093,0.723,0.184,0.9982,2020-07-14T16:15:18+0000
0.097,0.817,0.086,-0.5859,2020-07-14T16:36:24+0000
0.091,0.814,0.095,0.089,2020-07-14T18:26:47+0000
0.073,0.814,0.113,0.962,2020-07-14T18:33:07+0000
0.09,0.752,0.158,0.9963,2020-07-14T18:43:42+0000
0.064,0.818,0.118,0.9949,2020-07-14T19:51:44+0000
0.063,0.684,0.253,0.995,2020-07-14T20:20:35+0000
0.051,0.856,0.093,0.9277,2020-07-14T21:58:43+0000
0.141,0.775,0.084,-0.9866,2020-07-14T22:44:18+0000
0.195,0.653,0.153,-0.9906,2020-07-14T23:17:04+0000
0.082,0.822,0.096,0.9321,2020-07-14T23:56:42+0000
0.081,0.695,0.224,0.9961,2020-07-15T02:00:08+0000
0.121,0.736,0.143,0.9423,2020-07-15T09:00:35+0000
0.049,0.865,0.086,0.7964,2020-07-15T10:00:07+0000
0.06,0.899,0.041,-0.2732,2020-07-15T10:53:52+0000
0.07,0.809,0.121,0.9509,2020-07-15T11:52:10+0000
0.053,0.857,0.09,0.9934,2020-07-15T12:58:24+0000
0.017,0.82,0.163,0.9989,2020-07-15T14:10:12+0000
0.072,0.836,0.092,0.9518,2020-07-15T16:37:16+0000
0.075,0.79,0.135,0.9792,2020-07-15T18:43:53+0000
0.097,0.793,0.111,0.4391,2020-07-15T21:56:36+0000
0.079,0.805,0.116,0.9891,2020-07-16T02:00:34+0000
0.148,0.772,0.08,-0.9957,2020-07-16T09:00:18+0000
0.115,0.725,0.159,0.9886,2020-07-16T09:00:20+0000
0.095,0.817,0.088,-0.9304,2020-07-16T09:00:22+0000
0.146,0.677,0.177,0.9904,2020-07-16T09:00:24+0000
0.089,0.85,0.062,-0.9915,2020-07-16T10:16:07+0000
0.05,0.849,0.101,0.9022,2020-07-16T10:40:50+0000
0.115,0.756,0.129,0.2263,2020-07-16T12:21:04+0000
0.085,0.687,0.229,0.9986,2020-07-16T13:00:29+0000
0.158,0.665,0.177,0.9816,2020-07-16T13:36:06+0000
0.036,0.903,0.062,0.4939,2020-07-16T14:27:59+0000
0.087,0.793,0.12,0.9737,2020-07-16T16:16:37+0000
0.089,0.805,0.107,0.8231,2020-07-16T18:52:38+0000
0.081,0.774,0.146,0.9719,2020-07-16T19:19:16+0000
0.174,0.767,0.059,-0.9605,2020-07-16T20:04:55+0000
0.075,0.8,0.124,0.9932,2020-07-16T20:47:33+0000
0.1,0.816,0.085,-0.9536,2020-07-16T21:56:54+0000
0.064,0.843,0.093,0.8873,2020-07-16T22:59:56+0000
0.117,0.757,0.126,0.3182,2020-07-16T23:37:06+0000
0.059,0.782,0.159,0.9986,2020-07-17T09:00:29+0000
0.126,0.756,0.117,-0.9869,2020-07-17T09:00:36+0000
0.07,0.773,0.157,0.9999,2020-07-17T09:16:23+0000
0.055,0.863,0.082,0.7003,2020-07-17T10:02:18+0000
0.098,0.81,0.092,0.0516,2020-07-17T10:12:01+0000
0.102,0.707,0.191,0.9927,2020-07-17T10:19:09+0000
0.045,0.89,0.065,0.7717,2020-07-17T12:31:26+0000
0.065,0.748,0.186,0.9992,2020-07-17T14:54:53+0000
0.117,0.744,0.138,0.6486,2020-07-17T15:05:06+0000
0.037,0.846,0.116,0.9963,2020-07-17T16:45:20+0000
0.053,0.818,0.129,0.9996,2020-07-17T17:00:21+0000
0.075,0.843,0.082,0.2263,2020-07-17T17:02:36+0000
0.06,0.676,0.264,0.9939,2020-07-17T18:30:05+0000
0.13,0.742,0.128,0.3098,2020-07-17T20:24:15+0000
0.038,0.836,0.126,0.9956,2020-07-17T20:56:32+0000
0.071,0.787,0.142,0.9954,2020-07-17T22:14:20+0000
0.077,0.831,0.092,0.7293,2020-07-17T23:05:06+0000
0.082,0.737,0.181,0.9949,2020-07-18T09:00:12+0000
0.113,0.807,0.079,-0.9696,2020-07-18T09:00:22+0000
0.151,0.722,0.127,-0.9753,2020-07-18T11:03:13+0000
0.141,0.712,0.148,0.5286,2020-07-18T15:18:42+0000
0.028,0.821,0.15,0.9924,2020-07-18T16:38:36+0000
0.088,0.812,0.1,0.7226,2020-07-18T18:01:46+0000
0.046,0.865,0.089,0.9875,2020-07-18T18:46:10+0000
0.044,0.852,0.104,0.992,2020-07-19T07:00:07+0000
0.095,0.811,0.095,-0.1828,2020-07-19T11:04:34+0000
0.197,0.724,0.08,-0.9989,2020-07-19T17:37:10+0000
0.149,0.739,0.111,-0.9935,2020-07-19T19:44:10+0000
0.083,0.771,0.146,0.9953,2020-07-19T19:50:00+0000
0.098,0.748,0.155,0.9954,2020-07-19T21:09:37+0000
0.059,0.849,0.092,0.9972,2020-07-19T21:28:39+0000
0.157,0.73,0.113,-0.9972,2020-07-20T00:30:07+0000
0.131,0.738,0.131,-0.9342,2020-07-20T05:00:18+0000
0.089,0.768,0.143,0.9934,2020-07-20T09:00:22+0000
0.079,0.806,0.115,0.9987,2020-07-20T09:36:19+0000
0.082,0.754,0.164,0.8568,2020-07-20T10:44:01+0000
0.055,0.773,0.172,0.9977,2020-07-20T11:00:06+0000
0.121,0.78,0.098,-0.8871,2020-07-20T12:55:30+0000
0.219,0.639,0.142,-0.9907,2020-07-20T18:40:10+0000
0.197,0.699,0.104,-0.9975,2020-07-20T18:47:47+0000
0.081,0.825,0.094,0.9757,2020-07-20T20:36:00+0000
0.072,0.813,0.115,0.8885,2020-07-21T05:00:07+0000
0.117,0.775,0.108,-0.9637,2020-07-21T07:00:12+0000
0.063,0.807,0.129,0.9968,2020-07-21T09:00:18+0000
0.032,0.805,0.164,0.999,2020-07-21T09:00:21+0000
0.104,0.799,0.097,-0.8803,2020-07-21T09:00:24+0000
0.096,0.78,0.124,0.9992,2020-07-21T09:19:56+0000
0.019,0.895,0.086,0.9337,2020-07-21T10:00:26+0000
0.055,0.828,0.117,0.9972,2020-07-21T11:01:53+0000
0.07,0.782,0.148,0.9042,2020-07-21T11:31:39+0000
0.081,0.69,0.228,0.9847,2020-07-21T11:31:39+0000
0.069,0.763,0.168,0.9393,2020-07-21T11:31:39+0000
0.123,0.756,0.121,-0.9593,2020-07-21T12:05:34+0000
0.037,0.78,0.183,0.9974,2020-07-21T12:42:49+0000
0.128,0.746,0.126,-0.6142,2020-07-21T13:00:01+0000
0.056,0.872,0.072,0.9287,2020-07-21T15:13:24+0000
0.107,0.72,0.173,0.9911,2020-07-21T16:20:19+0000
0.225,0.701,0.074,-0.9921,2020-07-21T17:18:50+0000
0.153,0.707,0.14,-0.9833,2020-07-21T17:19:03+0000
0.156,0.66,0.184,0.9259,2020-07-21T17:34:59+0000
0.052,0.812,0.136,0.985,2020-07-21T18:11:33+0000
0.007,0.862,0.131,0.999,2020-07-21T18:25:32+0000
0.057,0.795,0.148,0.9973,2020-07-21T20:20:45+0000
0.068,0.819,0.113,0.9872,2020-07-21T22:07:38+0000
0.056,0.834,0.111,0.981,2020-07-21T22:56:05+0000
0.14,0.75,0.11,-0.9884,2020-07-22T00:13:57+0000
0.127,0.77,0.103,-0.9703,2020-07-22T09:00:18+0000
0.083,0.775,0.142,0.9956,2020-07-22T09:00:59+0000
0.063,0.822,0.115,0.9992,2020-07-22T09:19:41+0000
0.071,0.713,0.216,0.9714,2020-07-22T11:13:54+0000
0.072,0.813,0.115,0.9977,2020-07-22T11:21:33+0000
0.079,0.762,0.159,0.8689,2020-07-22T14:19:19+0000
0.111,0.736,0.153,0.9386,2020-07-22T15:53:57+0000
0.099,0.697,0.204,0.9973,2020-07-22T17:01:12+0000
0.163,0.7,0.137,-0.9613,2020-07-22T17:34:59+0000
0.069,0.765,0.167,0.9965,2020-07-22T17:42:48+0000
0.165,0.672,0.163,-0.7288,2020-07-22T17:49:00+0000
0.101,0.762,0.137,0.9817,2020-07-22T19:35:15+0000
0.093,0.812,0.095,-0.2699,2020-07-22T20:48:19+0000
0.081,0.853,0.066,-0.9618,2020-07-22T22:10:13+0000
0.141,0.764,0.095,-0.9897,2020-07-22T23:05:31+0000
0.148,0.708,0.144,-0.1972,2020-07-23T00:15:04+0000
0.112,0.746,0.142,0.9986,2020-07-23T07:00:09+0000
0.053,0.794,0.153,0.9967,2020-07-23T09:00:09+0000
0.11,0.68,0.211,0.9969,2020-07-23T09:00:12+0000
0.087,0.773,0.14,0.9793,2020-07-23T09:00:15+0000
0.18,0.675,0.145,-0.9907,2020-07-23T09:00:18+0000
0.095,0.787,0.118,0.9674,2020-07-23T09:00:25+0000
0.119,0.686,0.196,0.9887,2020-07-23T09:16:25+0000
0.1,0.787,0.113,0.9951,2020-07-23T09:25:02+0000
0.164,0.699,0.138,-0.6249,2020-07-23T11:02:27+0000
0.072,0.855,0.073,0.0469,2020-07-23T14:53:41+0000
0.095,0.821,0.084,-0.7506,2020-07-23T16:41:30+0000
0.034,0.874,0.092,0.9705,2020-07-23T18:00:10+0000
0.109,0.775,0.116,-0.5432,2020-07-23T18:00:10+0000
0.066,0.837,0.098,0.8225,2020-07-23T18:22:57+0000
0.079,0.842,0.08,-0.2317,2020-07-23T19:07:14+0000
0.097,0.742,0.161,0.9927,2020-07-23T21:25:44+0000
0.088,0.778,0.134,0.9933,2020-07-23T21:46:25+0000
0.19,0.642,0.168,-0.9481,2020-07-23T22:05:59+0000
0.144,0.731,0.125,-0.9522,2020-07-23T22:47:59+0000
0.089,0.847,0.063,-0.9768,2020-07-23T23:09:03+0000
0.086,0.794,0.121,0.9825,2020-07-23T23:30:03+0000
0.094,0.78,0.126,0.9869,2020-07-23T23:32:23+0000
0.099,0.766,0.135,0.9905,2020-07-24T09:00:38+0000
0.056,0.851,0.093,0.9928,2020-07-24T09:33:04+0000
0.072,0.687,0.241,0.9963,2020-07-24T10:00:07+0000
0.107,0.763,0.13,0.9968,2020-07-24T11:33:58+0000
0.088,0.833,0.078,-0.8403,2020-07-24T14:13:00+0000
0.049,0.8,0.151,0.9978,2020-07-24T15:17:55+0000
0.064,0.733,0.203,0.9986,2020-07-24T16:30:00+0000
0.019,0.843,0.138,0.9862,2020-07-24T18:16:03+0000
0.062,0.817,0.122,0.9509,2020-07-24T20:50:58+0000
0.066,0.827,0.107,0.9767,2020-07-24T21:14:23+0000
0.066,0.733,0.201,0.9985,2020-07-24T22:33:16+0000
0.077,0.839,0.084,0.7906,2020-07-24T22:36:44+0000
0.071,0.851,0.078,0.0258,2020-07-24T23:28:15+0000
0.13,0.745,0.125,-0.611,2020-07-25T07:00:08+0000
0.079,0.786,0.135,0.9908,2020-07-25T09:00:09+0000
0.151,0.756,0.093,-0.9967,2020-07-25T10:30:08+0000
0.093,0.789,0.118,0.9978,2020-07-25T12:00:10+0000
0.119,0.796,0.085,-0.9736,2020-07-25T12:00:11+0000
0.133,0.736,0.131,-0.86,2020-07-25T15:24:42+0000
0.117,0.734,0.15,0.9769,2020-07-25T15:38:37+0000
0.147,0.754,0.1,-0.9444,2020-07-25T17:57:08+0000
0.148,0.705,0.147,-0.3,2020-07-25T20:30:28+0000
0.173,0.767,0.06,-0.9924,2020-07-25T23:59:30+0000
0.084,0.806,0.111,0.9826,2020-07-26T07:00:08+0000
0.06,0.819,0.122,0.9867,2020-07-26T09:00:12+0000
0.148,0.736,0.116,-0.9944,2020-07-26T09:44:13+0000
0.101,0.659,0.24,0.9986,2020-07-26T22:00:06+0000
0.075,0.788,0.137,0.9996,2020-07-27T07:00:10+0000
0.157,0.819,0.024,-0.9938,2020-07-27T08:08:57+0000
0.073,0.827,0.1,0.9797,2020-07-27T09:00:18+0000
0.046,0.822,0.132,0.9992,2020-07-27T09:00:25+0000
0.1,0.797,0.103,0.9471,2020-07-27T09:34:16+0000
0.016,0.882,0.102,0.9578,2020-07-27T10:00:06+0000
0.062,0.716,0.223,0.9847,2020-07-27T11:10:19+0000
0.09,0.783,0.127,0.9987,2020-07-27T12:00:45+0000
0.159,0.756,0.085,-0.9831,2020-07-27T13:41:24+0000
0.078,0.797,0.125,0.9938,2020-07-27T14:43:32+0000
0.122,0.716,0.163,0.9837,2020-07-27T15:17:24+0000
0.06,0.814,0.125,0.9787,2020-07-27T16:49:56+0000
0.042,0.754,0.204,0.9953,2020-07-27T18:57:03+0000
